entry_date,exit_date,type,entry_price,exit_price,position_size,pnl,reason,account_balance,peak,drawdown
2021-09-12 22:15:00,2021-09-12 23:00:00,SHORT,45300.59,45896.127499999995,0.0274706712778674,-16.359814896142918,Stop-Loss,1619.6216747181488,1655.2826503599094,35.660975641760615
2021-09-13 02:15:00,2021-09-13 12:00:00,SHORT,44999.32,44884.61,0.018210784817632032,2.0889591264305545,Opposite Signal,1621.7106338445794,1655.2826503599094,33.572016515330006
2021-09-14 20:30:00,2021-09-15 04:30:00,LONG,46872.25,46984.37,0.015619729773267262,1.7512841021787662,Opposite Signal,1623.4619179467581,1655.2826503599094,31.82073241315129
2021-09-15 08:30:00,2021-09-15 20:00:00,LONG,47112.0,48055.81,0.0502308761740957,47.408403241873145,Opposite Signal,1670.8703211886314,1670.8703211886314,0.0
2021-09-15 22:45:00,2021-09-16 01:30:00,LONG,48286.05,47903.45,0.02318656602909474,-8.871180162731783,Opposite Signal,1661.9991410258995,1670.8703211886314,8.87118016273189
2021-09-18 01:00:00,2021-09-18 11:45:00,LONG,47524.46,48328.41,0.057358773481938685,46.11358594080485,Opposite Signal,1708.1127269667043,1708.1127269667043,0.0
2021-09-19 11:15:00,2021-09-19 16:45:00,SHORT,47846.49,47549.56,0.08786588101680512,26.09001605031997,Opposite Signal,1734.2027430170242,1734.2027430170242,0.0
2021-09-20 22:15:00,2021-09-20 22:30:00,SHORT,43766.34,43782.26,0.032590138464026766,-0.5188350043474863,Opposite Signal,1733.6839080126767,1734.2027430170242,0.5188350043474657
2021-09-20 22:45:00,2021-09-21 02:45:00,SHORT,43314.1,42910.38,0.020059865525946418,8.09856891013511,Opposite Signal,1741.7824769228118,1741.7824769228118,0.0
2021-09-22 14:15:00,2021-09-22 21:45:00,LONG,42471.1,43207.54,0.01344839615895192,9.903936867298583,Opposite Signal,1751.6864137901105,1751.6864137901105,0.0
2021-09-23 00:00:00,2021-09-23 02:15:00,LONG,43595.48,43633.92,0.017952573086715638,0.6900969094532603,Opposite Signal,1752.3765106995638,1752.3765106995638,0.0
2021-09-23 02:30:00,2021-09-23 09:45:00,LONG,43674.65,43955.04,0.023030464265103,6.457511875292217,Opposite Signal,1758.8340225748561,1758.8340225748561,0.0
2021-09-23 14:30:00,2021-09-23 16:00:00,LONG,44067.62,43666.94,0.04389622697850791,-17.588340225748563,Stop-Loss,1741.2456823491075,1758.8340225748561,17.588340225748652
2021-09-24 10:00:00,2021-09-24 15:45:00,SHORT,42678.21,41930.63,0.009285232283888108,6.9414539507890884,Opposite Signal,1748.1871362998966,1758.8340225748561,10.64688627495957
2021-09-25 17:00:00,2021-09-25 22:30:00,LONG,42533.44,42727.59,0.07383482435696526,14.335031148904374,Opposite Signal,1762.522167448801,1762.522167448801,0.0
2021-09-26 20:15:00,2021-09-27 00:15:00,LONG,43574.65,43016.51,0.013402853668904603,-7.480668746762407,Opposite Signal,1755.0414987020386,1762.522167448801,7.480668746762376
2021-09-27 16:45:00,2021-09-27 23:00:00,SHORT,43031.69,43058.69,0.024894647049799455,-0.6721554703445853,Opposite Signal,1754.369343231694,1762.522167448801,8.152824217106854
2021-09-28 00:45:00,2021-09-28 05:30:00,SHORT,42300.0,42481.57,0.01464091284675506,-2.658350545585312,Opposite Signal,1751.7109926861087,1762.522167448801,10.81117476269219
2021-09-30 13:00:00,2021-09-30 15:00:00,LONG,43366.21,43225.74,0.017165054655869177,-2.4111752275099634,Opposite Signal,1749.2998174585987,1762.522167448801,13.222349990202247
2021-10-01 06:00:00,2021-10-02 00:30:00,LONG,43857.76,47631.29,0.03701790939591366,139.68819164276204,Opposite Signal,1888.9880091013606,1888.9880091013606,0.0
2021-10-03 11:30:00,2021-10-03 16:15:00,LONG,48028.51,47981.34,0.05307413312452006,-2.5035068594839047,Opposite Signal,1886.4845022418767,1888.9880091013606,2.5035068594838776
2021-10-04 13:45:00,2021-10-04 14:30:00,LONG,48133.9,47694.7075,0.04295347717098668,-18.864845022418766,Stop-Loss,1867.6196572194578,1888.9880091013606,21.368351881902754
2021-10-04 17:15:00,2021-10-04 23:45:00,LONG,48560.34,49245.76,0.02061549631008436,14.130273480858136,Opposite Signal,1881.7499307003159,1888.9880091013606,7.238078401044731
2021-10-05 07:15:00,2021-10-05 15:00:00,LONG,49589.87,50010.75,0.015277416382784353,6.4299590071862385,Opposite Signal,1888.179889707502,1888.9880091013606,0.8081193938585329
2021-10-05 18:00:00,2021-10-06 01:30:00,LONG,50200.01,51178.29,0.027863233623166374,27.258044188871168,Opposite Signal,1915.4379338963731,1915.4379338963731,0.0
2021-10-06 12:00:00,2021-10-07 01:15:00,LONG,51595.8,54268.79,0.02732475404636812,73.03879431840147,Opposite Signal,1988.4767282147745,1988.4767282147745,0.0
2021-10-11 13:15:00,2021-10-11 22:00:00,LONG,56938.73,57256.84,0.014469909935597916,4.603023049612957,Opposite Signal,1993.0797512643876,1993.0797512643876,0.0
2021-10-15 12:45:00,2021-10-15 22:45:00,LONG,59220.14,61223.65,0.023920497248765497,47.92495544287421,Opposite Signal,2041.004706707262,2041.004706707262,0.0
2021-10-17 22:30:00,2021-10-18 09:45:00,LONG,60909.88,60845.215,0.3156274192696566,-20.410047067072618,Stop-Loss,2020.5946596401893,2041.004706707262,20.410047067072583
2021-10-18 22:45:00,2021-10-19 06:45:00,LONG,62039.66,62165.68,0.02450661192271997,3.0883232345010923,Opposite Signal,2023.6829828746904,2041.004706707262,17.32172383257148
2021-10-19 16:45:00,2021-10-20 02:00:00,LONG,63101.52,63853.97,0.022661623548428787,17.05173863901534,Opposite Signal,2040.7347215137058,2041.004706707262,0.2699851935560673
2021-10-20 12:30:00,2021-10-20 20:15:00,LONG,64230.03,65738.02,0.043300121398550676,65.29615006780065,Opposite Signal,2106.0308715815063,2106.0308715815063,0.0
2021-10-21 11:45:00,2021-10-21 13:15:00,SHORT,64852.19,65433.0,0.03626023779861771,-21.060308715815065,Stop-Loss,2084.970562865691,2106.0308715815063,21.060308715815154
2021-10-22 13:45:00,2021-10-22 21:30:00,SHORT,62403.35,60710.72,0.0432407269701649,73.1905516915101,Opposite Signal,2158.161114557201,2158.161114557201,0.0
2021-10-24 11:30:00,2021-10-24 18:30:00,SHORT,60315.92,59977.65,0.025762628052156514,8.714724191202901,Opposite Signal,2166.875838748404,2166.875838748404,0.0
2021-10-26 13:15:00,2021-10-26 15:45:00,SHORT,62455.71,62755.994999999995,0.07216064201503343,-21.66875838748404,Stop-Loss,2145.20708036092,2166.875838748404,21.668758387484104
2021-10-26 19:45:00,2021-10-27 04:15:00,SHORT,61969.1,61257.27,0.027772367289522114,19.769204207700575,Opposite Signal,2164.9762845686205,2166.875838748404,1.8995541797835358
2021-10-27 07:15:00,2021-10-27 14:30:00,SHORT,60394.12,59084.32,0.021771684277640962,28.516552066854196,Opposite Signal,2193.4928366354748,2193.4928366354748,0.0
2021-10-27 18:30:00,2021-10-27 21:30:00,SHORT,58856.84,58979.38,0.02476060907386399,-3.034165035911315,Opposite Signal,2190.4586715995633,2193.4928366354748,3.0341650359114283
2021-10-28 20:45:00,2021-10-29 01:00:00,LONG,61374.27,61265.61,0.018572889019273262,-2.0181301208341624,Opposite Signal,2188.4405414787293,2193.4928366354748,5.052295156745458
2021-10-29 12:15:00,2021-10-29 21:30:00,LONG,61323.02,62460.97,0.019912835565451863,22.659811231706033,Opposite Signal,2211.1003527104353,2211.1003527104353,0.0
2021-10-30 19:30:00,2021-10-30 20:45:00,LONG,61669.05,61558.350000000006,0.1997380625754737,-22.111003527104355,Stop-Loss,2188.989349183331,2211.1003527104353,22.111003527104458
2021-10-31 04:45:00,2021-10-31 17:15:00,SHORT,61367.31,60827.44,0.11515693294842187,62.16977339086398,Opposite Signal,2251.159122574195,2251.159122574195,0.0
2021-11-03 12:00:00,2021-11-03 19:00:00,SHORT,62866.85,63187.28,0.07025431834017391,-22.51159122574195,Stop-Loss,2228.647531348453,2251.159122574195,22.511591225741995
2021-11-06 00:30:00,2021-11-06 01:15:00,SHORT,61073.22,61072.64,0.040446956585664995,0.023459234819756328,Opposite Signal,2228.6709905832727,2251.159122574195,22.488131990922284
2021-11-06 08:15:00,2021-11-06 10:15:00,SHORT,60888.92,60749.19,0.05622561659476377,7.856405406786113,Opposite Signal,2236.5273959900587,2251.159122574195,14.631726584136231
2021-11-07 13:15:00,2021-11-07 15:30:00,LONG,61878.59,61800.0,0.0528012133858248,-4.1496473599917865,Opposite Signal,2232.377748630067,2251.159122574195,18.781373944128063
2021-11-07 16:30:00,2021-11-08 12:30:00,LONG,62202.24,65860.38,0.052422922896629844,191.77039116507785,Opposite Signal,2424.1481397951447,2424.1481397951447,0.0
2021-11-08 16:45:00,2021-11-08 20:00:00,LONG,65887.16,65877.34,0.017914520588949243,-0.1759205921836067,Opposite Signal,2423.9722192029612,2424.1481397951447,0.17592059218350187
2021-11-08 20:15:00,2021-11-08 21:30:00,LONG,65952.67,66275.73,0.07439491196817258,24.03402026043766,Opposite Signal,2448.0062394633987,2448.0062394633987,0.0
2021-11-08 22:15:00,2021-11-09 07:15:00,LONG,66140.59,67787.25,0.05588736349439944,92.02748597168798,Opposite Signal,2540.0337254350866,2540.0337254350866,0.0
2021-11-10 20:00:00,2021-11-10 20:15:00,SHORT,66449.58,66784.39499999999,0.07586379718456997,-25.400337254350866,Stop-Loss,2514.633388180736,2540.0337254350866,25.40033725435069
2021-11-12 00:45:00,2021-11-12 01:30:00,SHORT,64755.99,64974.995,0.11482082090275027,-25.146333881807358,Stop-Loss,2489.4870542989283,2540.0337254350866,50.54667113615824
2021-11-12 07:00:00,2021-11-12 19:00:00,SHORT,64292.06,63804.71,0.0402901334266444,19.63539652547509,Opposite Signal,2509.1224508244036,2540.0337254350866,30.911274610682995
2021-11-17 00:45:00,2021-11-17 07:00:00,SHORT,59732.49,59444.28,0.02769076422696037,7.980755157852224,Opposite Signal,2517.103205982256,2540.0337254350866,22.930519452830595
2021-11-18 13:15:00,2021-11-18 20:30:00,SHORT,58825.69,58041.26,0.01833647699097611,14.383682646031396,Opposite Signal,2531.4868886282875,2540.0337254350866,8.546836806799092
2021-11-18 22:00:00,2021-11-18 22:15:00,SHORT,57252.17,57363.89,0.013048867856671925,-1.4578195169474026,Opposite Signal,2530.02906911134,2540.0337254350866,10.00465632374653
2021-11-18 23:00:00,2021-11-19 08:15:00,SHORT,56622.2,57387.58,0.012252016082941485,-9.37744806956181,Opposite Signal,2520.651621041778,2540.0337254350866,19.38210439330851
2021-11-20 00:00:00,2021-11-20 07:00:00,LONG,58487.82,58661.59,0.018464283199954405,3.208538491656018,Opposite Signal,2523.860159533434,2540.0337254350866,16.173565901652637
2021-11-20 12:00:00,2021-11-20 14:30:00,LONG,58782.99,58458.31,0.049501528072362105,-16.07215613453454,Opposite Signal,2507.7880033988995,2540.0337254350866,32.24572203618709
2021-11-21 12:45:00,2021-11-21 13:15:00,LONG,59095.4,59027.9,0.06951402603944133,-4.69219675766229,Opposite Signal,2503.0958066412372,2540.0337254350866,36.93791879384935
2021-11-22 11:30:00,2021-11-22 12:30:00,SHORT,57424.15,57505.21,0.02547952510590186,-2.0653703050843455,Opposite Signal,2501.030436336153,2540.0337254350866,39.00328909893369
2021-11-23 14:30:00,2021-11-24 01:00:00,LONG,56754.95,57372.83,0.07468493512810313,46.14632771695271,Opposite Signal,2547.1767640531057,2547.1767640531057,0.0
2021-11-25 08:00:00,2021-11-25 21:00:00,LONG,57871.56,59025.44,0.032719033578074576,37.753838465068846,Opposite Signal,2584.9306025181745,2584.9306025181745,0.0
2021-11-28 20:45:00,2021-11-29 05:30:00,LONG,54932.46,57290.04,0.041768555633948386,98.47271139148411,Opposite Signal,2683.4033139096587,2683.4033139096587,0.0
2021-12-01 03:00:00,2021-12-01 04:45:00,SHORT,57189.9,57035.62,0.04472674307089171,6.900441920977121,Opposite Signal,2690.303755830636,2690.303755830636,0.0
2021-12-03 05:30:00,2021-12-03 06:00:00,LONG,56854.02,56650.86,0.1324229058786516,-26.90303755830636,Stop-Loss,2663.4007182723294,2690.303755830636,26.90303755830655
2021-12-03 15:45:00,2021-12-03 23:00:00,SHORT,55929.2,53544.65,0.03916074690161029,93.38075902423465,Opposite Signal,2756.781477296564,2756.781477296564,0.0
2021-12-04 01:00:00,2021-12-04 01:30:00,SHORT,52659.49,53025.0,0.008072862044135022,-2.9507118057518085,Opposite Signal,2753.830765490812,2756.781477296564,2.95071180575178
2021-12-04 02:45:00,2021-12-04 10:15:00,SHORT,53097.29,47424.68,0.018249798805743046,103.52399120344607,Opposite Signal,2857.3547566942584,2857.3547566942584,0.0
2021-12-05 14:45:00,2021-12-05 18:15:00,SHORT,48916.48,49129.08,0.06856897157378884,-14.577763356587408,Opposite Signal,2842.7769933376712,2857.3547566942584,14.577763356587184
2021-12-09 09:45:00,2021-12-09 23:15:00,SHORT,49204.77,48112.18,0.023624349143728095,25.811727630945796,Opposite Signal,2868.588720968617,2868.588720968617,0.0
2021-12-11 09:45:00,2021-12-11 15:15:00,LONG,48556.16,48544.46,0.0512060535155632,-0.5991108261323129,Opposite Signal,2867.9896101424847,2868.588720968617,0.5991108261323461
2021-12-12 07:45:00,2021-12-12 09:15:00,LONG,49319.58,48929.384999999995,0.07350144440965244,-28.679896101424845,Stop-Loss,2839.30971404106,2868.588720968617,29.27900692755702
2021-12-12 12:15:00,2021-12-12 22:45:00,LONG,49576.02,50271.72,0.05242205795598542,36.47002571997928,Opposite Signal,2875.7797397610393,2875.7797397610393,0.0
2021-12-13 08:00:00,2021-12-13 10:15:00,SHORT,48920.15,48685.35,0.03239585152372478,7.606545937770673,Opposite Signal,2883.38628569881,2883.38628569881,0.0
2021-12-13 11:15:00,2021-12-13 12:00:00,SHORT,48717.08,48988.88,0.031943392389105624,-8.68221405135877,Opposite Signal,2874.704071647451,2883.38628569881,8.682214051358642
2021-12-13 13:00:00,2021-12-13 23:30:00,SHORT,48390.04,46688.83,0.023377374646944584,39.76982352312857,Opposite Signal,2914.47389517058,2914.47389517058,0.0
2021-12-14 20:45:00,2021-12-15 03:00:00,LONG,47793.02,47944.53,0.044539984643854,6.74825307339041,Opposite Signal,2921.2221482439704,2921.2221482439704,0.0
2021-12-17 03:30:00,2021-12-17 04:15:00,SHORT,47799.08,47800.25,0.03807913951396389,-0.044552593231271254,Opposite Signal,2921.177595650739,2921.2221482439704,0.04455259323140126
2021-12-17 06:30:00,2021-12-17 13:15:00,SHORT,47583.09,47197.03,0.034482819789535865,13.312437407948137,Opposite Signal,2934.490033058687,2934.490033058687,0.0
2021-12-18 05:00:00,2021-12-18 06:30:00,LONG,46491.67,46419.6575,0.40749731408558315,-29.34490033058687,Stop-Loss,2905.1451327281,2934.490033058687,29.344900330586825
2021-12-18 21:45:00,2021-12-19 01:15:00,LONG,46936.26,46491.97,0.06538848798595724,-29.051451327281,Stop-Loss,2876.093681400819,2934.490033058687,58.396351657867854
2021-12-20 01:00:00,2021-12-20 05:30:00,SHORT,47123.74,46595.72,0.06668970775279177,35.2134994876289,Opposite Signal,2911.307180888448,2934.490033058687,23.18285217023913
2021-12-20 05:45:00,2021-12-20 16:30:00,SHORT,46410.54,46270.0,0.02941665165395327,4.134216223446618,Opposite Signal,2915.4413971118943,2934.490033058687,19.04863594679273
2021-12-21 03:30:00,2021-12-21 10:45:00,LONG,47377.56,48667.54,0.03140844071934254,40.51626035913759,Opposite Signal,2955.957657471032,2955.957657471032,0.0
2021-12-21 21:30:00,2021-12-22 07:30:00,LONG,49150.0,49230.37,0.027957341342378664,2.2469315236870466,Opposite Signal,2958.204588994719,2958.204588994719,0.0
2021-12-22 18:30:00,2021-12-22 21:15:00,SHORT,48582.94,48984.99,0.05588899658028911,-22.470171075104993,Opposite Signal,2935.734417919614,2958.204588994719,22.4701710751051
2021-12-25 10:00:00,2021-12-25 14:00:00,SHORT,50820.35,50745.29,0.09829193665086321,7.377792765013563,Opposite Signal,2943.1122106846274,2958.204588994719,15.09237831009159
2021-12-26 00:00:00,2021-12-26 01:30:00,SHORT,50407.68,50635.175,0.12937041300620206,-29.431122106846274,Stop-Loss,2913.681088577781,2958.204588994719,44.52350041693808
2021-12-28 14:00:00,2021-12-29 01:00:00,SHORT,48963.35,47949.27,0.02364578637400609,23.978719046152136,Opposite Signal,2937.659807623933,2958.204588994719,20.54478137078604
2021-12-29 20:00:00,2021-12-29 20:15:00,SHORT,47250.75,47377.445,0.23186864577323016,-29.37659807623933,Stop-Loss,2908.283209547694,2958.204588994719,49.921379447025174
2021-12-30 11:30:00,2021-12-30 21:45:00,LONG,47454.86,47233.28,0.03858546830140531,-8.549768066225456,Opposite Signal,2899.733441481468,2958.204588994719,58.4711475132508
2022-01-02 02:15:00,2022-01-02 08:00:00,SHORT,47328.48,47054.56,0.15821762059645042,43.338970633780576,Opposite Signal,2943.072412115249,2958.204588994719,15.13217687947008
2022-01-02 12:15:00,2022-01-02 12:30:00,SHORT,47156.53,47362.695,0.1427532516244385,-29.430724121152487,Stop-Loss,2913.641687994096,2958.204588994719,44.56290100062279
2022-01-03 09:30:00,2022-01-03 10:00:00,SHORT,46886.7,47189.2,0.06720970872966564,-20.330936890723855,Opposite Signal,2893.3107511033722,2958.204588994719,64.89383789134672
2022-01-03 14:45:00,2022-01-03 23:30:00,SHORT,46879.99,46530.94,0.13211162992184683,46.11356442422006,Opposite Signal,2939.424315527592,2958.204588994719,18.78027346712679
2022-01-05 12:15:00,2022-01-05 13:15:00,SHORT,46121.6,46270.545,0.19734964688493054,-29.39424315527592,Stop-Loss,2910.030072372316,2958.204588994719,48.174516622402734
2022-01-05 17:45:00,2022-01-06 02:30:00,SHORT,46007.84,43390.93,0.04227283232127469,110.62419762986679,Opposite Signal,3020.654270002183,3020.654270002183,0.0
2022-01-06 03:30:00,2022-01-06 08:30:00,SHORT,43064.72,42979.17,0.013023570013482868,1.1141664146534973,Opposite Signal,3021.7684364168363,3021.7684364168363,0.0
2022-01-08 01:30:00,2022-01-08 03:15:00,LONG,42037.27,41686.354999999996,0.08611112196448795,-30.217684364168363,Stop-Loss,2991.550752052668,3021.7684364168363,30.217684364168235
